0,0,0,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,1,1,0,0
3,0,1,1,0,0,1,0,1,1
4,1,1,0,1,1,1,1,1,0
5,2,2,1,1,1,1,2,2,0
6,2,0,2,2,2,3,1,2,2
7,2,2,2,2,2,2,2,1,2
8,2,2,2,2,3,2,1,2,3
9,2,3,2,2,2,2,1,2,2
10,2,1,2,2,2,3,2,2,2
11,2,2,1,2,1,3,2,2,2
12,1,3,2,2,2,1,2,2,3
13,2,3,2,2,2,2,2,1,2
14,2,3,2,2,3,3,2,2,3
15,3,2,2,2,3,2,3,3,3
16,3,2,2,2,2,3,1,3,2
17,2,2,2,2,2,2,2,2,2
18,1,1,2,1,2,1,1,1,2
19,2,0,0,1,1,1,1,2,1
20,1,1,1,1,0,1,1,1,1
21,0,1,1,1,0,0,1,1,1
22,0,1,0,1,1,0,0,0,1
23,0,1,0,1,0,0,0,0,0
