0,1,0,0,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0
2,0,0,0,0,0,1,0,0,0
3,0,0,0,0,0,0,1,0,0
4,1,0,0,0,1,0,0,1,0
5,0,1,1,0,0,1,0,0,0
6,0,1,1,1,0,0,0,0,1
7,0,2,1,0,0,2,2,0,0
8,2,1,1,1,1,1,0,1,0
9,1,2,1,1,2,1,1,2,1
10,1,1,1,1,2,2,2,3,1
11,2,2,1,1,1,2,2,2,2
12,0,2,1,2,2,1,2,2,1
13,2,2,2,1,1,1,1,1,2
14,1,1,1,1,1,1,2,2,2
15,1,1,2,1,1,2,1,2,1
16,2,1,1,1,2,2,1,1,2
17,2,1,1,1,1,1,1,1,1
18,1,1,1,1,2,1,0,1,2
19,1,1,1,1,1,1,1,1,1
20,1,1,1,1,1,1,1,1,1
21,0,1,0,0,2,0,1,0,1
22,0,0,1,1,0,0,0,1,1
23,0,1,0,0,1,1,0,0,0
